lon;lat;var1
201.5;28.5;-0.8715841271647812
201.5;29.5;-1.0991155483284136
201.5;30.5;-1.2719991281990153
201.5;31.5;-1.4040245184485476
201.5;32.5;-1.4911680727012613
201.5;33.5;-1.530525308416297
201.5;34.5;-1.5516487112773358
201.5;35.5;-1.5542705084366049
201.5;36.5;-1.5165366432398497
201.5;37.5;-1.4533077084955806
201.5;38.5;-1.3614888006553334
201.5;39.5;-1.254565100774544
201.5;40.5;-1.1448911977522775
201.5;41.5;-1.0105756828716879
201.5;42.5;-0.8454012909330771
201.5;43.5;-0.658082120595812
201.5;44.5;-0.4265268637284192
201.5;45.5;-0.15734406770212533
201.5;46.5;0.12957083447880363
201.5;47.5;0.4129478808322606
201.5;48.5;0.658286934311144
201.5;49.5;0.8836331826986858
201.5;50.5;1.0576612631134195
201.5;51.5;1.203022186633368
201.5;52.5;1.3165748239541493
201.5;53.5;1.3586719837604169
201.5;54.5;1.335581389724707
201.5;55.5;1.3070683728646544
201.5;57.5;1.2398166017944
201.5;58.5;1.1828647428347114
202.5;20.5;1.218831288610193
202.5;21.5;1.114069224277054
202.5;22.5;0.9709039622525223
202.5;23.5;0.7742605735391114
202.5;24.5;0.46952233201840216
202.5;25.5;0.10509709368556518
202.5;26.5;-0.256903041194335
202.5;27.5;-0.5588124020900823
202.5;28.5;-0.8276066736590965
202.5;29.5;-1.0554943591574455
202.5;30.5;-1.2245692803789638
202.5;31.5;-1.3574904017346456
202.5;32.5;-1.4473278764913922
202.5;33.5;-1.4940961360860752
202.5;34.5;-1.5235366590860777
202.5;35.5;-1.5312749277576096
202.5;36.5;-1.4914664066611165
202.5;37.5;-1.4302448663645775
202.5;38.5;-1.327092245207699
202.5;39.5;-1.2228015786035866
202.5;40.5;-1.1069359150839035
202.5;41.5;-0.9778675527681315
202.5;42.5;-0.8236032134036133
202.5;43.5;-0.6251209347983471
202.5;44.5;-0.3866282153435634
202.5;45.5;-0.12005080219385508
202.5;46.5;0.1559359574748625
202.5;47.5;0.44809447936712704
202.5;48.5;0.6960866297809345
202.5;49.5;0.9154906099470124
202.5;50.5;1.0761391695709175
202.5;51.5;1.2242767640537113
202.5;52.5;1.3288797493780047
202.5;53.5;1.3671946629116574
202.5;54.5;1.3512384628975087
202.5;55.5;1.3165827281947775
202.5;56.5;1.2823798724069038
202.5;58.5;1.1762691115151804
203.5;20.5;1.2604227292214314
203.5;21.5;1.173587992530653
203.5;22.5;1.0417884251286083
203.5;23.5;0.84071143152367
203.5;24.5;0.5444557041955458
203.5;25.5;0.16605539468264285
203.5;26.5;-0.18786590570074824
203.5;27.5;-0.5008395214806408
203.5;28.5;-0.7862852300440386
203.5;29.5;-1.0118010508646291
203.5;30.5;-1.1800995857936143
203.5;31.5;-1.3078403537426044
203.5;32.5;-1.4007272423380233
203.5;33.5;-1.4450139829450992
203.5;34.5;-1.485474827629008
203.5;35.5;-1.4999937376429995
203.5;36.5;-1.4605997869772123
203.5;37.5;-1.3903458207472232
203.5;38.5;-1.296837478950947
203.5;39.5;-1.1877654570112004
203.5;40.5;-1.062833038515973
203.5;41.5;-0.9405185527430454
203.5;42.5;-0.7821780744685574
203.5;43.5;-0.5830678002920718
203.5;44.5;-0.35549433301540295
203.5;45.5;-0.08200448693726747
203.5;46.5;0.18664832257185066
203.5;47.5;0.48219770737328344
203.5;48.5;0.7229419837313683
203.5;49.5;0.9376817485642591
203.5;50.5;1.1028916584312851
203.5;51.5;1.2433272359468206
203.5;52.5;1.3396239023539838
203.5;53.5;1.3802273420263433
203.5;54.5;1.3688400034820565
203.5;55.5;1.3323593847047164
203.5;56.5;1.2962286788888848
204.5;20.5;1.296833318505054
204.5;21.5;1.2178377627605488
204.5;22.5;1.090872212598096
204.5;23.5;0.9058272320248386
204.5;24.5;0.609620236242795
204.5;25.5;0.23494798465031508
204.5;26.5;-0.11461689115726142
204.5;27.5;-0.43929460851022856
204.5;28.5;-0.7240961962246821
204.5;29.5;-0.9549503487766315
204.5;30.5;-1.1263135332059597
204.5;31.5;-1.2565039910022642
204.5;32.5;-1.345001187672328
204.5;33.5;-1.3890553022973442
204.5;34.5;-1.438538441238816
204.5;35.5;-1.4527273283275626
204.5;36.5;-1.4238720704685799
204.5;37.5;-1.3555201129303325
204.5;38.5;-1.2544005401373701
204.5;39.5;-1.142429107236225
204.5;40.5;-1.0130922618078089
204.5;41.5;-0.8896616140091753
204.5;42.5;-0.7331202944295371
204.5;43.5;-0.5344699091065304
204.5;44.5;-0.3024195637948927
204.5;45.5;-0.04087174945312855
204.5;46.5;0.23089728736130608
204.5;47.5;0.5100238579947336
204.5;48.5;0.7522812334572557
204.5;49.5;0.9679171403600504
204.5;50.5;1.1332986362041522
204.5;51.5;1.2624125552336254
204.5;52.5;1.3500750464166638
204.5;53.5;1.392460745933
204.5;54.5;1.3871016891346384
204.5;55.5;1.3555177123325495
204.5;56.5;1.3136952272246396
204.5;57.5;1.2629166411695434
205.5;20.5;1.3165815944669559
205.5;21.5;1.245381293499679
205.5;22.5;1.13931217896252
205.5;23.5;0.973003489822585
205.5;24.5;0.6838945869737617
205.5;25.5;0.312315183985169
205.5;26.5;-0.023708791714925438
205.5;27.5;-0.35196360818394695
205.5;28.5;-0.6494825399346261
205.5;29.5;-0.8820388818845201
205.5;30.5;-1.068083289139521
205.5;31.5;-1.190449234628522
205.5;32.5;-1.2885814576702666
205.5;33.5;-1.333750289868144
205.5;34.5;-1.385530778427406
205.5;35.5;-1.404012188179792
205.5;36.5;-1.3803100236378303
205.5;37.5;-1.3085149044897062
205.5;38.5;-1.2078951746923026
205.5;39.5;-1.084984564570041
205.5;40.5;-0.9552412984947964
205.5;41.5;-0.8341064996688373
205.5;42.5;-0.6756631154377996
205.5;43.5;-0.4722807707382961
205.5;44.5;-0.2557840736450445
205.5;45.5;0.0022773328887126577
205.5;46.5;0.27070476938780885
205.5;47.5;0.5371918297812923
205.5;48.5;0.7739812142963773
205.5;49.5;0.9976765914073716
205.5;50.5;1.158940185173254
205.5;51.5;1.2815343093693607
205.5;52.5;1.3604429862139373
205.5;53.5;1.4100931077064225
205.5;54.5;1.40885314080897
205.5;55.5;1.3784979838210951
205.5;56.5;1.330507807759067
205.5;57.5;1.272433414217368
206.5;20.5;1.3295517874532454
206.5;21.5;1.2617828348629132
206.5;22.5;1.1742684102013623
206.5;23.5;1.0174759592600857
206.5;24.5;0.7509434504087714
206.5;25.5;0.39693747149462955
206.5;26.5;0.0652620518710036
206.5;27.5;-0.2555232595905981
206.5;28.5;-0.5638526831967533
206.5;29.5;-0.7955815995849636
206.5;30.5;-1.0022861073405023
206.5;31.5;-1.1181828173787536
206.5;32.5;-1.2207847167703396
206.5;33.5;-1.2763742389204078
206.5;34.5;-1.3316179372280512
206.5;35.5;-1.3460344929440937
206.5;36.5;-1.327919453695255
206.5;37.5;-1.266725248727844
206.5;38.5;-1.1557511472649211
206.5;39.5;-1.0219239975519672
206.5;40.5;-0.8821040269578223
206.5;41.5;-0.7563319471230652
206.5;42.5;-0.5947739795331262
206.5;43.5;-0.40379518676442056
206.5;44.5;-0.20577838044406194
206.5;45.5;0.04848580374392322
206.5;46.5;0.3105907556830479
206.5;47.5;0.580347759884831
206.5;48.5;0.8207566994166094
206.5;49.5;1.0259782625639953
206.5;50.5;1.1811492979750926
206.5;51.5;1.2992149061972031
206.5;52.5;1.3739293498289438
206.5;53.5;1.4190098427250728
206.5;54.5;1.429610787295673
206.5;55.5;1.4052152429613867
206.5;56.5;1.352726683083717
206.5;57.5;1.2848266344085701
206.5;58.5;1.203730107607385
206.5;59.5;1.0873113459299473
207.5;20.5;1.351368498586232
207.5;21.5;1.279554154605783
207.5;22.5;1.2049266144024011
207.5;23.5;1.0669106340257763
207.5;24.5;0.811858692304036
207.5;25.5;0.48252880946581367
207.5;26.5;0.15919061370853338
207.5;27.5;-0.15994609435330556
207.5;28.5;-0.46124005244647165
207.5;29.5;-0.7148609427018962
207.5;30.5;-0.9295184472803935
207.5;31.5;-1.0638851531378408
207.5;32.5;-1.1513453668638445
207.5;33.5;-1.2063897319629875
207.5;34.5;-1.251576998937937
207.5;35.5;-1.2775654478162877
207.5;36.5;-1.265961666444857
207.5;37.5;-1.2075145726915013
207.5;38.5;-1.0924109430895843
207.5;39.5;-0.9563389592898434
207.5;40.5;-0.8175703686053485
207.5;41.5;-0.6803671866761584
207.5;42.5;-0.5212424920198704
207.5;43.5;-0.33282618601068764
207.5;44.5;-0.14804882093602684
207.5;45.5;0.09662781000427476
207.5;46.5;0.36313210811785757
207.5;47.5;0.6260514322200669
207.5;48.5;0.8586071928262219
207.5;49.5;1.0502751795930956
207.5;50.5;1.199975095412863
207.5;51.5;1.3116444036691774
207.5;52.5;1.3846823460804365
207.5;53.5;1.4336432072900958
207.5;54.5;1.4504807552075318
207.5;55.5;1.4344802474943037
207.5;56.5;1.381679411791871
207.5;57.5;1.3088929068102266
207.5;58.5;1.2191791341147997
207.5;59.5;1.1004809431995068
208.5;20.5;1.355710594538958
208.5;21.5;1.2931620019329602
208.5;22.5;1.2271924475070815
208.5;23.5;1.095198651001913
208.5;24.5;0.8640208442485476
208.5;25.5;0.5659150805746058
208.5;26.5;0.24735741804968503
208.5;27.5;-0.06443531980394718
208.5;28.5;-0.3474353092688493
208.5;29.5;-0.6114962613017461
208.5;30.5;-0.8470997981881624
208.5;31.5;-0.987439213626297
208.5;32.5;-1.086654631893374
208.5;33.5;-1.135810314379598
208.5;34.5;-1.1893390143945033
208.5;35.5;-1.2127272749581615
208.5;36.5;-1.190659992991424
208.5;37.5;-1.1308372880210613
208.5;38.5;-1.0325254775841493
208.5;39.5;-0.8922100881686368
208.5;40.5;-0.751955389479417
208.5;41.5;-0.6110361216989341
208.5;42.5;-0.45124238758761587
208.5;43.5;-0.25698959799745164
208.5;44.5;-0.06933481789963336
208.5;45.5;0.1574055280032866
208.5;46.5;0.41702898358249224
208.5;47.5;0.6711701840410199
208.5;48.5;0.887463558084347
208.5;49.5;1.0800296068970696
208.5;50.5;1.2219966663785646
208.5;51.5;1.3190955061063605
208.5;52.5;1.3911146020866192
208.5;53.5;1.4354381153169997
208.5;54.5;1.4640212854585293
208.5;55.5;1.453744119086109
208.5;56.5;1.4082043569534843
208.5;57.5;1.3301041232054234
208.5;58.5;1.2344344307074004
209.5;20.5;1.3595320885792874
209.5;21.5;1.308764762848055
209.5;22.5;1.244977482786317
209.5;23.5;1.1274959749078743
209.5;24.5;0.9174712895538538
209.5;25.5;0.6502352278404202
209.5;26.5;0.3494458324175393
209.5;27.5;0.04933831470312969
209.5;28.5;-0.2363831332734876
209.5;29.5;-0.5060057878988854
209.5;30.5;-0.7490093942748691
209.5;31.5;-0.8994916235513636
209.5;32.5;-1.0118531807392286
209.5;33.5;-1.07105354076252
209.5;34.5;-1.1175259936614095
209.5;35.5;-1.1359346603431604
209.5;36.5;-1.1138572526454098
209.5;37.5;-1.0515206312662346
209.5;38.5;-0.9554761582104088
209.5;39.5;-0.8209836601265251
209.5;40.5;-0.6768954202078108
209.5;41.5;-0.5370642804395362
209.5;42.5;-0.36834123445717387
209.5;43.5;-0.18982213789363908
209.5;44.5;0.01216994316519774
209.5;45.5;0.2239487075263266
209.5;46.5;0.47985966608314995
209.5;47.5;0.7116315442003605
209.5;48.5;0.9216069065699699
209.5;49.5;1.1026008970877887
209.5;50.5;1.2353907577036212
209.5;51.5;1.3280167920234904
209.5;52.5;1.395099492619893
209.5;53.5;1.4428158586713369
209.5;54.5;1.4674958574892285
209.5;55.5;1.4641806968150415
209.5;56.5;1.4217966812907579
209.5;57.5;1.3489025965190098
209.5;58.5;1.2540776308143438
209.5;59.5;1.1348448368261856
210.5;20.5;1.3596119511437565
210.5;21.5;1.3213706404799763
210.5;22.5;1.2720825824729824
210.5;23.5;1.1630737741261665
210.5;24.5;0.9803266931600565
210.5;25.5;0.7287523000787459
210.5;26.5;0.4264335571340911
210.5;27.5;0.14529035906480178
210.5;28.5;-0.10376258888438675
210.5;29.5;-0.3925039254869962
210.5;30.5;-0.6449893622360373
210.5;31.5;-0.8207401030876492
210.5;32.5;-0.9280136472292867
210.5;33.5;-0.9936115255744812
210.5;34.5;-1.039173584590283
210.5;35.5;-1.0609197507858732
210.5;36.5;-1.0319871868949546
210.5;37.5;-0.9725302851852128
210.5;38.5;-0.8785556370990244
210.5;39.5;-0.7527135301412015
210.5;40.5;-0.6018884233001225
210.5;41.5;-0.45940293040448293
210.5;42.5;-0.2870708218814265
210.5;43.5;-0.11121232002128455
210.5;44.5;0.08470964900476217
210.5;45.5;0.3051468954038542
210.5;46.5;0.5418323811969463
210.5;47.5;0.7531121276661829
210.5;48.5;0.9517033843595122
210.5;49.5;1.1221152321008978
210.5;50.5;1.2483907146119244
210.5;51.5;1.3360519397949693
210.5;52.5;1.403653755615711
210.5;53.5;1.4441113410637405
210.5;54.5;1.4660016719445408
210.5;55.5;1.4674390726188844
210.5;56.5;1.432188891562312
210.5;57.5;1.3669142746879046
210.5;58.5;1.2658774092760956
210.5;59.5;1.1491463159319906
211.5;20.5;1.3573310615705731
211.5;21.5;1.340173004230896
211.5;22.5;1.2963171921747776
211.5;23.5;1.2085585652929076
211.5;24.5;1.0510993207623014
211.5;25.5;0.8104449574520995
211.5;26.5;0.5251089089345482
211.5;27.5;0.25040647930850085
211.5;28.5;0.005454638254855462
211.5;29.5;-0.2744670749412681
211.5;30.5;-0.5351468873300811
211.5;31.5;-0.7294397321137389
211.5;32.5;-0.8414197904639934
211.5;33.5;-0.9037892926623988
211.5;34.5;-0.9484978351215041
211.5;35.5;-0.9828727557479325
211.5;36.5;-0.9430917680119311
211.5;37.5;-0.8912363472643642
211.5;38.5;-0.7953906335452741
211.5;39.5;-0.6804404469338537
211.5;40.5;-0.5314221805078554
211.5;41.5;-0.3840478032036481
211.5;42.5;-0.20655293944444048
211.5;43.5;-0.022991254783103404
211.5;44.5;0.16762509931061945
211.5;45.5;0.3798272333722444
211.5;46.5;0.5908703231482455
211.5;47.5;0.7873132651183685
211.5;48.5;0.9811603304179424
211.5;49.5;1.1399334113519017
211.5;50.5;1.2632637503264788
211.5;51.5;1.342512688660369
211.5;52.5;1.4088790693041218
211.5;53.5;1.4458804688178608
211.5;54.5;1.4663987174715043
211.5;55.5;1.4687473639781983
211.5;56.5;1.4374437635700432
211.5;57.5;1.3739953119708912
211.5;58.5;1.283553081915387
211.5;59.5;1.1619858484686647
212.5;20.5;1.3457958466716924
212.5;21.5;1.346169128288741
212.5;22.5;1.3265288178107189
212.5;23.5;1.2528311816624957
212.5;24.5;1.122357914369921
212.5;25.5;0.9028277400941954
212.5;26.5;0.622537688017229
212.5;27.5;0.3638916373357527
212.5;28.5;0.1266883974075658
212.5;29.5;-0.14658471965458073
212.5;30.5;-0.41683435158111243
212.5;31.5;-0.6209291214100632
212.5;32.5;-0.739083379948333
212.5;33.5;-0.7911602747253961
212.5;34.5;-0.8510030111267028
212.5;35.5;-0.8794583228317502
212.5;36.5;-0.848462160001245
212.5;37.5;-0.7945337784533578
212.5;38.5;-0.7199783629956069
212.5;39.5;-0.6053217127519058
212.5;40.5;-0.4614397513523395
212.5;41.5;-0.3077769626179379
212.5;42.5;-0.126494663067777
212.5;43.5;0.06483478844439444
212.5;44.5;0.2543615043556229
212.5;45.5;0.4544762476724176
212.5;46.5;0.6300774761366439
212.5;47.5;0.8364209108140057
212.5;48.5;1.0145485904330573
212.5;49.5;1.1600112858304765
212.5;50.5;1.2699927234969413
212.5;51.5;1.3471605911782167
212.5;52.5;1.408244093429354
212.5;53.5;1.4451557536261785
212.5;54.5;1.464062577196995
212.5;55.5;1.464001426148613
212.5;56.5;1.4334974784650982
212.5;57.5;1.3800526080655762
212.5;58.5;1.2931943376753252
212.5;59.5;1.1795830535991796
213.5;20.5;1.334989196574712
213.5;21.5;1.3494016684586587
213.5;22.5;1.343179547172505
213.5;23.5;1.296370014435884
213.5;24.5;1.1799816860164272
213.5;25.5;0.9855936467587999
213.5;26.5;0.7261766017092484
213.5;27.5;0.471972855761886
213.5;28.5;0.24302917743973854
213.5;29.5;-0.026320019840152274
213.5;30.5;-0.2987858336101358
213.5;31.5;-0.4978930315630245
213.5;32.5;-0.6141413436390424
213.5;33.5;-0.6741901037782456
213.5;34.5;-0.7332561227291536
213.5;35.5;-0.7757743749909026
213.5;36.5;-0.7440596315926221
213.5;37.5;-0.6973856337747069
213.5;38.5;-0.6274178013508507
213.5;39.5;-0.5211186409792835
213.5;40.5;-0.37378226560603595
213.5;41.5;-0.219909593469095
213.5;42.5;-0.044190097317056705
213.5;43.5;0.1559074315832056
213.5;44.5;0.33769006251625494
213.5;45.5;0.5292400537766488
213.5;46.5;0.6916401058206886
213.5;47.5;0.8856856620807068
213.5;48.5;1.0500449548638175
213.5;49.5;1.1811070321572188
213.5;50.5;1.2798476318417207
213.5;51.5;1.34831721446835
213.5;52.5;1.4090067287704497
213.5;53.5;1.4478141422200574
213.5;54.5;1.4645876422564317
213.5;55.5;1.4596416782284092
213.5;56.5;1.4298956302266945
213.5;57.5;1.3777676056774355
213.5;58.5;1.2981036316080858
213.5;59.5;1.189570491487502
214.5;20.5;1.3207555532145538
214.5;21.5;1.3493638837016873
214.5;22.5;1.3597594297498539
214.5;23.5;1.3328266812678087
214.5;24.5;1.2367072352750503
214.5;25.5;1.055508200348016
214.5;26.5;0.819383133649717
214.5;27.5;0.5767418812466322
214.5;28.5;0.3580252773094856
214.5;29.5;0.09948008835017655
214.5;30.5;-0.1702341587643741
214.5;31.5;-0.36174171810378836
214.5;32.5;-0.485882276956578
214.5;33.5;-0.5573684651222686
214.5;34.5;-0.6124894444382115
214.5;35.5;-0.6596513036967202
214.5;36.5;-0.6424492945649944
214.5;37.5;-0.5937500839132935
214.5;38.5;-0.5319919352474458
214.5;39.5;-0.42311334584935506
214.5;40.5;-0.2773320160668208
214.5;41.5;-0.12423882900526789
214.5;42.5;0.052281453596275534
214.5;43.5;0.24709008507309627
214.5;44.5;0.4244785851636687
214.5;45.5;0.5930166689545857
214.5;46.5;0.7606665117378474
214.5;47.5;0.9318222462464034
214.5;48.5;1.0793301424076973
214.5;49.5;1.2067214151908394
214.5;50.5;1.291634090580458
214.5;51.5;1.3574193016611962
214.5;52.5;1.416514741194926
214.5;53.5;1.456842574531004
214.5;54.5;1.4656828671656064
214.5;55.5;1.4553239742150512
214.5;56.5;1.4272749939476586
214.5;57.5;1.3723816262161768
214.5;58.5;1.2932008803757098
214.5;59.5;1.1937654279133174
215.5;20.5;1.3017052006987997
215.5;21.5;1.3409228121478272
215.5;22.5;1.3654030506093677
215.5;23.5;1.34933650991039
215.5;24.5;1.275899461249593
215.5;25.5;1.1187606872298086
215.5;26.5;0.9120784524381866
215.5;27.5;0.6825589238496763
215.5;28.5;0.4690495054895774
215.5;29.5;0.23277868843914917
215.5;30.5;-0.030202521132093544
215.5;31.5;-0.2306164738644872
215.5;32.5;-0.348834915697145
215.5;33.5;-0.4249915570947111
215.5;34.5;-0.49222615296976974
215.5;35.5;-0.5278443325186469
215.5;36.5;-0.5284181477127198
215.5;37.5;-0.48460570865225877
215.5;38.5;-0.4185831143748964
215.5;39.5;-0.3146390898901536
215.5;40.5;-0.1747039464878087
215.5;41.5;-0.0171142151600045
215.5;42.5;0.15543511659362486
215.5;43.5;0.331350782421371
215.5;44.5;0.5036671680507676
215.5;45.5;0.6782261234299933
215.5;46.5;0.8414369004366196
215.5;47.5;0.9791620887409662
215.5;48.5;1.1185981463469332
215.5;49.5;1.2233074222108073
215.5;50.5;1.3020836966473583
215.5;51.5;1.3676696303103517
215.5;52.5;1.4211986058700146
215.5;53.5;1.4607575690438914
215.5;54.5;1.467109487923121
215.5;55.5;1.4557368863075586
215.5;56.5;1.4208316161710666
215.5;57.5;1.363995684689006
215.5;58.5;1.2881710830778534
215.5;59.5;1.1900886749526987
216.5;20.5;1.2940724612951875
216.5;21.5;1.3341181425331965
216.5;22.5;1.3643841336307154
216.5;23.5;1.3666877616676565
216.5;24.5;1.306252673667578
216.5;25.5;1.1699541030412806
216.5;26.5;0.9782448889410503
216.5;27.5;0.7824021112269525
216.5;28.5;0.5864846807690169
216.5;29.5;0.3570259700714699
216.5;30.5;0.11472439638930643
216.5;31.5;-0.08501766546921312
216.5;32.5;-0.20432366876457728
216.5;33.5;-0.28406252532301757
216.5;34.5;-0.35220812626368314
216.5;35.5;-0.3925292655878751
216.5;36.5;-0.3955101931643707
216.5;37.5;-0.3647827705959574
216.5;38.5;-0.3096305634026642
216.5;39.5;-0.18716682314085445
216.5;40.5;-0.05437904929993093
216.5;41.5;0.0914994250339116
216.5;42.5;0.2569411486974608
216.5;43.5;0.4261833201542525
216.5;44.5;0.5898899705311391
216.5;45.5;0.7585481171943057
216.5;46.5;0.9071872901121453
216.5;47.5;1.0435063590824551
216.5;48.5;1.159766635066147
216.5;49.5;1.2526121421634742
216.5;50.5;1.321065099274669
216.5;51.5;1.3815403989567725
216.5;52.5;1.4319715541054125
216.5;53.5;1.4636998782479922
216.5;54.5;1.4691009693891834
216.5;55.5;1.4501546389105822
216.5;56.5;1.412609395494951
216.5;57.5;1.3528506011203907
216.5;58.5;1.2762201386210836
216.5;59.5;1.184780561543969
217.5;20.5;1.2801906841773825
217.5;21.5;1.3216712415757599
217.5;22.5;1.3606969186747357
217.5;23.5;1.369850204046202
217.5;24.5;1.3279969068200084
217.5;25.5;1.2144920611216505
217.5;26.5;1.0503695632314207
217.5;27.5;0.8841883216431468
217.5;28.5;0.6964379217222214
217.5;29.5;0.48148495473810893
217.5;30.5;0.25416187366830334
217.5;31.5;0.06687856213635845
217.5;32.5;-0.03603909609169778
217.5;33.5;-0.1213673679263696
217.5;34.5;-0.18636351053989447
217.5;35.5;-0.2478379385745812
217.5;36.5;-0.2616326270377827
217.5;37.5;-0.23206084468635166
217.5;38.5;-0.1731249591362628
217.5;39.5;-0.06001838363817024
217.5;40.5;0.07378690839118159
217.5;41.5;0.21034910321586603
217.5;42.5;0.3639259457243242
217.5;43.5;0.5263154164178332
217.5;44.5;0.6784964954806189
217.5;45.5;0.8341046183354967
217.5;46.5;0.9718459484695705
217.5;47.5;1.097949507107735
217.5;48.5;1.2050312720451564
217.5;49.5;1.280903650487603
217.5;50.5;1.34151082588647
217.5;51.5;1.3950086193599638
217.5;52.5;1.4439712329912608
217.5;53.5;1.471029654971686
217.5;54.5;1.4717244630409392
217.5;55.5;1.4501311958337704
217.5;56.5;1.402664232217289
217.5;57.5;1.3394646088385889
217.5;58.5;1.2609023774104755
217.5;59.5;1.1699051849734938
218.5;20.5;1.26827845064069
218.5;21.5;1.3056767230369815
218.5;22.5;1.3488215612160444
218.5;23.5;1.3766949568849927
218.5;24.5;1.343400846689739
218.5;25.5;1.2525717172704374
218.5;26.5;1.1240328734550218
218.5;27.5;0.9720901062208854
218.5;28.5;0.8028934272874441
218.5;29.5;0.6109091054222787
218.5;30.5;0.39344370962667274
218.5;31.5;0.22051365350601404
218.5;32.5;0.11502349832665681
218.5;33.5;0.044680344020238405
218.5;34.5;-0.017496683857767235
218.5;35.5;-0.08970312591949385
218.5;36.5;-0.10820345692047693
218.5;37.5;-0.08546017410103529
218.5;38.5;-0.028069033429083713
218.5;39.5;0.07573377693961203
218.5;40.5;0.2015791916521862
218.5;41.5;0.3346026935921352
218.5;42.5;0.4661725442923327
218.5;43.5;0.6216713022256495
218.5;44.5;0.7686144177839308
218.5;45.5;0.9010100063878046
218.5;46.5;1.0233276779961558
218.5;47.5;1.144271773720719
218.5;48.5;1.248843010340213
218.5;49.5;1.3148214084092698
218.5;50.5;1.3618164936750246
218.5;51.5;1.4073199880299014
218.5;52.5;1.4506609479664514
218.5;53.5;1.4741400132145928
218.5;54.5;1.4701653275265696
218.5;55.5;1.4431516811501606
218.5;56.5;1.3910261108916944
218.5;57.5;1.320814412604112
218.5;58.5;1.2423218175891892
218.5;59.5;1.1570993052060854
219.5;20.5;1.2532074081485087
219.5;21.5;1.2971138823058186
219.5;22.5;1.3408159741398298
219.5;23.5;1.3735441283921876
219.5;24.5;1.3570187868432424
219.5;25.5;1.2872683534875953
219.5;26.5;1.1818937202116937
219.5;27.5;1.0633719615014368
219.5;28.5;0.9115061006430842
219.5;29.5;0.7315073478490486
219.5;30.5;0.5194059503355913
219.5;31.5;0.3528578069227156
219.5;32.5;0.27188224460076627
219.5;33.5;0.21346443718682673
219.5;34.5;0.1480326003248246
219.5;35.5;0.08128645114748284
219.5;36.5;0.04152861467510827
219.5;37.5;0.06260764033653435
219.5;38.5;0.12019207850316603
219.5;39.5;0.2235152230230731
219.5;40.5;0.3295887590239916
219.5;41.5;0.44667357533009205
219.5;42.5;0.5895030051046493
219.5;43.5;0.7180383334783876
219.5;44.5;0.8483434262223152
219.5;45.5;0.9591308855622448
219.5;46.5;1.0828988535211972
219.5;47.5;1.190457228736709
219.5;48.5;1.2795496875151584
219.5;49.5;1.339979693405938
219.5;50.5;1.3826224267135598
219.5;51.5;1.4226349030961447
219.5;52.5;1.4570051153480241
219.5;53.5;1.47578405138286
219.5;54.5;1.4665442192389673
219.5;55.5;1.4298150329038466
219.5;56.5;1.3758928879370471
219.5;57.5;1.3018329313493433
219.5;58.5;1.220264148739907
219.5;59.5;1.1386202775372878
220.5;20.5;1.247101882006507
220.5;21.5;1.2837934845475614
220.5;22.5;1.3335781567555116
220.5;23.5;1.3720272752103637
220.5;24.5;1.3700729561287646
220.5;25.5;1.3185891844947513
220.5;26.5;1.2462645865623838
220.5;27.5;1.1446096875396645
220.5;28.5;1.0056637687199401
220.5;29.5;0.8371220781782576
220.5;30.5;0.6387488375821654
220.5;31.5;0.48887816238072745
220.5;32.5;0.4116531616189746
220.5;33.5;0.3649747381394903
220.5;34.5;0.32173042241905875
220.5;35.5;0.2606924367498367
220.5;36.5;0.22061470963455423
220.5;37.5;0.22126709612984485
220.5;38.5;0.27184035161149533
220.5;39.5;0.3673652236925186
220.5;40.5;0.4770390440703804
220.5;41.5;0.5780183542764978
220.5;42.5;0.7057271093923394
220.5;43.5;0.8350975662422415
220.5;44.5;0.9247919651089087
220.5;45.5;1.0288561939059437
220.5;46.5;1.13849192187009
220.5;47.5;1.2300694975031632
220.5;48.5;1.3071258206105902
220.5;49.5;1.3545485099259194
220.5;50.5;1.398842196570643
220.5;51.5;1.4366674460840307
220.5;52.5;1.4619608135730149
220.5;53.5;1.4731912430472556
220.5;54.5;1.4604298340559418
220.5;55.5;1.4171044718972263
220.5;56.5;1.3546997087856187
220.5;57.5;1.2796391702408592
220.5;58.5;1.1961552345021729
220.5;59.5;1.1159751903103867
221.5;20.5;1.2468970076102939
221.5;21.5;1.2766723830639728
221.5;22.5;1.3167721410211832
221.5;23.5;1.3630947381189848
221.5;24.5;1.3777325933949873
221.5;25.5;1.3477450257655736
221.5;26.5;1.2939387294325762
221.5;27.5;1.2095135499888954
221.5;28.5;1.0944047707997298
221.5;29.5;0.9368778199465895
221.5;30.5;0.7581794293855172
221.5;31.5;0.6174785527022171
221.5;32.5;0.5400811584284432
221.5;33.5;0.5094714339420708
221.5;34.5;0.4718427116427266
221.5;35.5;0.40957630861968697
221.5;36.5;0.3909218868789402
221.5;37.5;0.38543028312005273
221.5;38.5;0.42952495340799923
221.5;39.5;0.5121728705097875
221.5;40.5;0.6088221883022567
221.5;41.5;0.7130264106638307
221.5;42.5;0.8264800511299135
221.5;43.5;0.9348337569539603
221.5;44.5;1.0130508040609578
221.5;45.5;1.0958920541996613
221.5;46.5;1.1961327395910333
221.5;47.5;1.2685712546719174
221.5;48.5;1.3267616171181085
221.5;49.5;1.3725395908176137
221.5;50.5;1.412647252188529
221.5;51.5;1.435443146818575
221.5;52.5;1.4615640086128354
221.5;53.5;1.4690198749442547
